insectID,reserv,taxa,trip,sex,location,lat,long,l.context,c.w,ce,total.poll,sc.total.poll,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,predom.pollen,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,Species,Simp,context.site,shan,even,rare.rich,rare.shan,rare.even
1Xan1C1bee4,Xan1C1,bee,1,M,Xantippe,-30.274183,117.021217,canola,w,core,401,0.401,0,0,0,401,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,100,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1C1bee5,Xan1C1,bee,1,F,Xantippe,-30.274183,117.021217,canola,w,core,1526,1.526,0,0,0,1526,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,100,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp21,Leio21,canola core,0,0,1,0,0
1Xan1C1bee6,Xan1C1,bee,1,M,Xantippe,-30.274183,117.021217,canola,w,core,2059,2.059,0,0,0,2059,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,100,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1C2bee1,1Xan1C2,bee,1,M,Xantippe,-30.274317,117.025833,canola,w,core,570,0.57,0,0,0,570,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,9,native forbs,mid,0.3,0.8,0.12444,100,133.72,0.13372,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1C2bee2,Xan1C2,bee,1,M,Xantippe,-30.274317,117.025833,canola,w,core,182,0.182,0,0,0,182,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,9,native forbs,mid,0.3,0.8,0.12444,100,133.72,0.13372,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1C2bee3,Xan1C2,bee,1,M,Xantippe,-30.274317,117.025833,canola,w,core,1652,1.652,0,0,0,1652,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,9,native forbs,mid,0.3,0.8,0.12444,100,133.72,0.13372,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1C2bee4,Xan1C2,bee,1,M,Xantippe,-30.274317,117.025833,canola,w,core,1533,1.533,0,0,0,1533,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,9,native forbs,mid,0.3,0.8,0.12444,100,133.72,0.13372,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1C2bee5,Xan1C2,bee,1,F,Xantippe,-30.274317,117.025833,canola,w,core,4007,4.007,0,0,0,4007,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,9,native forbs,mid,0.3,0.8,0.12444,100,133.72,0.13372,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Xan1CAN1bee1,Xan1CAN1,bee,1,F,Xantippe,-30.2757,117.021217,crop,c,crop,1310,1.31,1310,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,3.071285,1.124403,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
1Xan1CAN1bee2,Xan1CAN1,bee,1,F,Xantippe,-30.2757,117.021217,crop,c,crop,141,0.141,141,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,3.071285,1.124403,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
1Xan1CAN2bee1,Xan1CAN2,bee,1,F,Xantippe,-30.272633,117.019783,crop,c,crop,893,0.893,848,0,45,0,0,0,0,0,0.050391937,0.949608063,0.050391937,0,2,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,3.071285,1.124403,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.199667666,0.288059551,1.095812473,0.199667666,0.288059551
1Xan1CAN2bee2,Xan1CAN2,bee,1,M,Xantippe,-30.272633,117.019783,crop,c,crop,664,0.664,600,0,0,64,0,0,0,0,0.096385542,0.903614458,0,0.096385542,2,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,3.071285,1.124403,1,no,NA,NA,NA,Leioproctus sp22,Leio22,crop crop,0.317067826,0.457432181,1.17445347,0.317067826,0.457432181
1Xan1CAN2bee3,Xan1CAN2,bee,1,F,Xantippe,-30.272633,117.019783,crop,c,crop,701,0.701,701,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,3.071285,1.124403,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
1Xan1CAN2fly1,Xan1CAN2,fly,1,U,Xantippe,-30.272633,117.019783,crop,c,crop,266,0.266,266,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,3.071285,1.124403,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0,0,1,0,0
1Xan1E1bee1,Xan1E1,bee,1,M,Xantippe,-30.27545,117.0215,canola,w,edge,518,0.518,0,0,0,518,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.01778,100,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,Leioproctus sp15,Leio15,canola edge,0,0,1,0,0
1Xan1E1bee2,Xan1E1,bee,1,M,Xantippe,-30.27545,117.0215,canola,w,edge,511,0.511,111,0,0,400,0,0,0,0,0.782778865,0.217221135,0,0.782778865,2,0,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.01778,100,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,Leioproctus sp15,Leio15,canola edge,0.523368277,0.755060817,1.340739035,0.523368277,0.755060817
1Xan1E1bee3,Xan1E1,bee,1,F,Xantippe,-30.27545,117.0215,canola,w,edge,413,0.413,181,0,0,232,0,0,0,0,0.561743341,0.438256659,0,0.561743341,2,0,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.01778,100,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,Leioproctus sp15,Leio15,canola edge,0.685503203,0.988972072,1.493570606,0.685503203,0.988972072
1Xan1E1bee4,Xan1E1,bee,1,F,Xantippe,-30.27545,117.0215,canola,w,edge,1156,1.156,0,0,0,1156,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.01778,100,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,Leioproctus sp15,Leio15,canola edge,0,0,1,0,0
1Xan1E1fly1,Xan1E1,fly,1,U,Xantippe,-30.27545,117.0215,canola,w,edge,1166,1.166,0,0,0,1166,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.01778,100,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,Calliphoridae sp1,BF2,canola edge,0,0,1,0,0
1Xan1E1fly2,Xan1E1,fly,1,U,Xantippe,-30.27545,117.0215,canola,w,edge,655,0.655,0,0,0,655,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.01778,100,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,Aphoideae sp1,Aphid,canola edge,0,0,1,0,0
1Xan1E2bee1,Xan1E2,bee,1,M,Xantippe,-30.2725,117.02045,canola,w,edge,763,0.763,0,0,0,763,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08444,100,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,Leioproctus sp15,Leio15,canola edge,0,0,1,0,0
1Xan1E2bee2,Xan1E2,bee,1,M,Xantippe,-30.2725,117.02045,canola,w,edge,397,0.397,20,0,0,377,0,0,0,0,0.949622166,0.050377834,0,0.949622166,2,0,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08444,100,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,Leioproctus sp15,Leio15,canola edge,0.199626253,0.287999805,1.095921431,0.199626253,0.287999805
1Xan1E2wasp1,Xan1E2,wasp,1,U,Xantippe,-30.2725,117.02045,canola,w,edge,59,0.059,0,0,0,59,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08444,100,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,Ichneumonidae sp1,IW,canola edge,0,0,1,0,0
1Xan2C1bee1,Xan2C1,bee,1,M,Xantippe,-30.2741,117.033667,wheat,w,core,987,0.987,0,0,0,987,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.27556,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,Leioproctus sp15,Leio15,wheat core,0,0,1,0,0
1Xan2C1bee2,Xan2C1,bee,1,F,Xantippe,-30.2741,117.033667,wheat,w,core,9866,9.866,0,0,0,0,9866,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.27556,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,Apis mellifera,Apis,wheat core,0,0,1,0,0
1Xan2C1bee3,Xan2C1,bee,1,F,Xantippe,-30.2741,117.033667,wheat,w,core,15049,15.049,0,0,0,0,15049,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.27556,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,Apis mellifera,Apis,wheat core,0,0,1,0,0
1Xan2C1bee4,Xan2C1,bee,1,F,Xantippe,-30.2741,117.033667,wheat,w,core,4880,4.88,0,0,48,4734,0,0,98,0,1,0,0.029918033,0.970081967,3,0,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.27556,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,Apis mellifera,Apis,wheat core,0.153404279,0.139634593,1.058452921,0.153404279,0.139634593
1Xan2C1beetle1,Xan2C1,beetle,1,U,Xantippe,-30.2741,117.033667,wheat,w,core,1810,1.81,0,0,0,1810,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.27556,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,Dermestidae sp1,Derm1,wheat core,0,0,1,0,0
1Xan2C1wasp1,Xan2C1,bee,1,F,Xantippe,-30.2741,117.033667,wheat,w,core,894,0.894,0,0,0,224,670,0,0,0,1,0,0,1,2,0,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.27556,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,Neopasiphae mirabills,Neo,wheat core,0.562948747,0.812163366,1.375979217,0.562948747,0.812163366
1Xan2E1bee1,Xan2E1,bee,1,M,Xantippe,-30.275217,117.031133,wheat,w,edge,1135,1.135,0,0,0,0,1135,0,0,0,1,0,0,1,1,0,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.12444,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,Leioproctus sp21,Leio21,wheat edge,0,0,1,0,0
1Xan2E1bee2,Xan2E1,bee,1,M,Xantippe,-30.275217,117.031133,wheat,w,edge,581,0.581,0,0,0,581,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.12444,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,Leioproctus sp21,Leio21,wheat edge,0,0,1,0,0
1Xan2E1bee3,Xan2E1,bee,1,F,Xantippe,-30.275217,117.031133,wheat,w,edge,2674,2.674,0,0,0,2674,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.12444,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Xan2E1bee4,Xan2E1,bee,1,F,Xantippe,-30.275217,117.031133,wheat,w,edge,1765,1.765,0,0,0,1765,0,0,0,0,1,0,0,1,1,0,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.12444,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,Leioproctus sp16,Leio16,wheat edge,0,0,1,0,0
1Xan2E1bee5,Xan2E1,bee,1,F,Xantippe,-30.275217,117.031133,wheat,w,edge,499,0.499,0,0,0,440,59,0,0,0,1,0,0,1,2,0,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.12444,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,Leioproctus sp16,Leio16,wheat edge,0.363396498,0.524270326,1.20893192,0.363396498,0.524270326
1Xan2E1fly1,Xan2E1,fly,1,U,Xantippe,-30.275217,117.031133,wheat,w,edge,1061,1.061,0,0,0,809,147,0,105,0,1,0,0.098963242,0.901036758,3,0,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.12444,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,Sisyromyia sp1,HvF4,wheat edge,0.7095112,0.645824926,1.389989864,0.7095112,0.645824926
1Xan2E2bee1,Xan2E2,bee,1,M,Xantippe,-30.275417,117.03295,wheat,w,edge,2320,2.32,0,2320,0,0,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Xan2E2bee2,Xan2E2,bee,1,F,Xantippe,-30.275417,117.03295,wheat,w,edge,985,0.985,0,0,0,985,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Xan2E2bee3,Xan2E2,bee,1,F,Xantippe,-30.275417,117.03295,wheat,w,edge,437,0.437,0,0,0,437,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Xan2E2bee4,Xan2E2,bee,1,F,Xantippe,-30.275417,117.03295,wheat,w,edge,1716,1.716,0,0,0,1716,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Leioproctus sp21,Leio21,wheat edge,0,0,1,0,0
1Xan2E2bee5,Xan2E2,bee,1,M,Xantippe,-30.275417,117.03295,wheat,w,edge,2223,2.223,0,0,0,2223,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Xan2E2beetle1,Xan2E2,beetle,1,U,Xantippe,-30.275417,117.03295,wheat,w,edge,1047,1.047,0,0,0,1047,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Phlogistus sp2,Phlo2,wheat edge,0,0,1,0,0
1Xan2E2fly1,Xan2E2,fly,1,U,Xantippe,-30.275417,117.03295,wheat,w,edge,529,0.529,0,0,0,529,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Aphoideae sp1,Aphid,wheat edge,0,0,1,0,0
1Xan2E2fly2,Xan2E2,fly,1,U,Xantippe,-30.275417,117.03295,wheat,w,edge,602,0.602,0,0,0,602,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Aphoideae sp1,Aphid,wheat edge,0,0,1,0,0
1Xan2E2fly3,Xan2E2,fly,1,U,Xantippe,-30.275417,117.03295,wheat,w,edge,382,0.382,0,0,0,382,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Aphoideae sp1,Aphid,wheat edge,0,0,1,0,0
1Xan2E2fly4,Xan2E2,fly,1,U,Xantippe,-30.275417,117.03295,wheat,w,edge,890,0.89,0,0,0,866,0,24,0,0,1,0,0,1,2,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Aphoideae sp1,Aphid,wheat edge,0.124033123,0.178941971,1.052537253,0.124033123,0.178941971
1Xan2E2fly5,Xan2E2,fly,1,U,Xantippe,-30.275417,117.03295,wheat,w,edge,622,0.622,0,0,0,622,0,0,0,0,1,0,0,1,1,0,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,Aphoideae sp1,Aphid,wheat edge,0,0,1,0,0
2Bow1C1bee1,Bow1C1,bee,2,F,Bowgada,-29.340667,116.1679,canola,w,core,324,0.324,0,0,0,0,0,324,0,0,1,0,0,1,1,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Leioproctus sp7,Leio7,canola core,0,0,1,0,0
2Bow1C1bee2,Bow1C1,bee,2,F,Bowgada,-29.340667,116.1679,canola,w,core,438,0.438,0,0,0,0,438,0,0,0,1,0,0,1,1,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Leioproctus sp22,Leio22,canola core,0,0,1,0,0
2Bow1C1beetle1,Bow1C1,beetle,2,U,Bowgada,-29.340667,116.1679,canola,w,core,956,0.956,0,0,0,956,0,0,0,0,1,0,0,1,1,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Melyridae sp1,Mel1,canola core,0,0,1,0,0
2Bow1C1fly1,Bow1C1,fly,2,U,Bowgada,-29.340667,116.1679,canola,w,core,61,0.061,0,0,0,10,51,0,0,0,1,0,0,1,2,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Muscidae sp1,Musc,canola core,0.446136845,0.643639413,1.278688525,0.446136845,0.643639413
2Bow1C1fly2,Bow1C1,fly,2,U,Bowgada,-29.340667,116.1679,canola,w,core,367,0.367,37,0,0,0,330,0,0,0,0.899182561,0.100817439,0,0.899182561,2,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Muscidae sp1,Musc,canola core,0.326875366,0.47158147,1.181801939,0.326875366,0.47158147
2Bow1C1wasp1,Bow1C1,bee,2,F,Bowgada,-29.340667,116.1679,canola,w,core,86,0.086,0,0,0,0,86,0,0,0,1,0,0,1,1,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0,0,1,0,0
2Bow1C1wasp3,Bow1C1,bee,2,F,Bowgada,-29.340667,116.1679,canola,w,core,336,0.336,0,0,0,45,291,0,0,0,1,0,0,1,2,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.393787104,0.568114702,1.232675906,0.393787104,0.568114702
2Bow1C1wasp4,Bow1C1,bee,2,F,Bowgada,-29.340667,116.1679,canola,w,core,228,0.228,0,0,0,0,228,0,0,0,1,0,0,1,1,0,wood,YGJ,15,14,native forbs,mid,0.3,0.6,0.16889,50,176.34,0.17634,3.353884,0.198596,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0,0,1,0,0
2Bow1C2bee1,Bow1C2,bee,2,M,Bowgada,-29.3407,116.167367,canola,w,core,668,0.668,0,0,0,0,668,0,0,0,1,0,0,1,1,0,wood,YGJ,8,10,native forbs,mid,0.35,0.4,0.08889,50,178.7,0.1787,3.353884,0.198596,1,yes,far,far,close,Leioproctus sp3,Leio3,canola core,0,0,1,0,0
2Bow1C2bee2,Bow1C2,bee,2,M,Bowgada,-29.3407,116.167367,canola,w,core,4319,4.319,0,0,4319,0,0,0,0,0,1,0,1,0,1,0,wood,YGJ,8,10,native forbs,mid,0.35,0.4,0.08889,50,178.7,0.1787,3.353884,0.198596,1,yes,far,far,close,Leioproctus sp3,Leio3,canola core,0,0,1,0,0
2Bow1C2beetle1,Bow1C2,beetle,2,U,Bowgada,-29.3407,116.167367,canola,w,core,644,0.644,0,0,0,644,0,0,0,0,1,0,0,1,1,0,wood,YGJ,8,10,native forbs,mid,0.35,0.4,0.08889,50,178.7,0.1787,3.353884,0.198596,1,yes,far,far,close,Melyridae sp1,Mel1,canola core,0,0,1,0,0
2Bow1C2fly1,Bow1C2,fly,2,U,Bowgada,-29.3407,116.167367,canola,w,core,714,0.714,0,0,0,122,592,0,0,0,1,0,0,1,2,0,wood,YGJ,8,10,native forbs,mid,0.35,0.4,0.08889,50,178.7,0.1787,3.353884,0.198596,1,yes,far,far,close,Comptosia sp2,HvF1,canola core,0.45726042,0.65968734,1.283742108,0.45726042,0.65968734
2Bow1C2wasp1,Bow1C2,bee,2,U,Bowgada,-29.3407,116.167367,canola,w,core,518,0.518,0,0,465,0,53,0,0,0,1,0,0.897683398,0.102316602,2,0,wood,YGJ,8,10,native forbs,mid,0.35,0.4,0.08889,50,178.7,0.1787,3.353884,0.198596,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.330143457,0.476296327,1.184051141,0.330143457,0.476296327
2Bow1CAN1bee1,Bow1CAN1,bee,2,F,Bowgada,-29.342417,116.166883,crop,c,crop,1727,1.727,1727,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN1bee2,Bow1CAN1,bee,2,F,Bowgada,-29.342417,116.166883,crop,c,crop,2575,2.575,2575,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN1bee3,Bow1CAN1,bee,2,F,Bowgada,-29.342417,116.166883,crop,c,crop,2776,2.776,2776,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN1bee4,Bow1CAN1,bee,2,F,Bowgada,-29.342417,116.166883,crop,c,crop,2000,2,2000,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN1bee5,Bow1CAN1,bee,2,F,Bowgada,-29.342417,116.166883,crop,c,crop,583,0.583,583,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN1bee6,Bow1CAN1,bee,2,F,Bowgada,-29.342417,116.166883,crop,c,crop,1017,1.017,1017,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN2bee1,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,3600,3.6,3600,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN2bee2,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,2054,2.054,2054,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN2bee3,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,2712,2.712,2712,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN2bee4,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,895,0.895,895,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN2bee5,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,2777,2.777,2745,0,32,0,0,0,0,0,0.011523227,0.988476773,0.011523227,0,2,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.062889238,0.090729992,1.02278909,0.062889238,0.090729992
2Bow1CAN2bee6,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,478,0.478,455,0,0,0,0,0,23,0,0.048117155,0.951882845,0.048117155,0,2,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.192933551,0.278344278,1.09179583,0.192933551,0.278344278
2Bow1CAN2bee7,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,2504,2.504,2504,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Bow1CAN2wasp1,Bow1CAN2,bee,2,F,Bowgada,-29.342517,116.1648,crop,c,crop,829,0.829,829,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.5,50,0,0,3.353884,0.198596,1,no,NA,NA,NA,Neopasiphae mirabills,Neo,crop crop,0,0,1,0,0
2Bow1E1bee1,Bow1E1,bee,2,F,Bowgada,-29.341917,116.166817,canola,w,edge,5022,5.022,367,0,0,0,4655,0,0,0,0.926921545,0.073078455,0,0.926921545,2,0,wood,YGJ,10,6,native forbs,high,0.5,0.4,0.15556,50,39.67,0.03967,3.353884,0.198596,1,yes,close,close,close,Leioproctus sp10,Leio10,canola edge,0.261530131,0.377308224,1.13550297,0.261530131,0.377308224
2Bow1E1bee2,Bow1E1,bee,2,F,Bowgada,-29.341917,116.166817,canola,w,edge,5702,5.702,954,0,4361,387,0,0,0,0,0.832690284,0.167309716,0.764819362,0.067870922,3,0,wood,YGJ,10,6,native forbs,high,0.5,0.4,0.15556,50,39.67,0.03967,3.353884,0.198596,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.68677728,0.625131621,1.382519426,0.68677728,0.625131621
